# bjd	phase	raw_flux	raw_err	corr_flux	corr_err	dtr_flux	dtr_err
55139.70957282	-0.00193926	1.002624	0.000043	1.040191	0.000045	1.001880	0.000043
55139.73000547	0.00530155	1.002940	0.000043	1.040510	0.000045	1.002189	0.000043
55139.75043792	0.01254229	1.003202	0.000043	1.040775	0.000045	1.002443	0.000043
55139.77087047	0.01978306	1.003270	0.000043	1.040839	0.000045	1.002504	0.000043
55139.79130312	0.02702386	1.003447	0.000043	1.041018	0.000045	1.002674	0.000043
55139.81173566	0.03426463	1.003500	0.000043	1.041067	0.000045	1.002720	0.000043
55139.83216811	0.04150537	1.003322	0.000043	1.040873	0.000045	1.002535	0.000043
55139.85260066	0.04874614	1.003337	0.000043	1.040880	0.000045	1.002544	0.000043
55139.87303331	0.05598695	1.003134	0.000043	1.040657	0.000045	1.002334	0.000043
55139.89346576	0.06322768	1.002948	0.000043	1.040451	0.000045	1.002141	0.000043
55139.91389830	0.07046845	1.002812	0.000043	1.040297	0.000045	1.001998	0.000043
55139.93433095	0.07770926	1.002510	0.000043	1.039969	0.000045	1.001689	0.000043
55139.95476340	0.08494999	1.002338	0.000043	1.039778	0.000045	1.001511	0.000043
55139.97519595	0.09219077	1.002033	0.000043	1.039446	0.000045	1.001199	0.000043
55139.99562859	0.09943157	1.001791	0.000043	1.039182	0.000045	1.000950	0.000043
55140.01606104	0.10667230	1.001484	0.000043	1.038850	0.000045	1.000636	0.000043
55140.03649359	0.11391308	1.001200	0.000043	1.038544	0.000045	1.000346	0.000043
55140.05692614	0.12115385	1.001017	0.000043	1.038346	0.000045	1.000156	0.000043
55140.07735868	0.12839462	1.000665	0.000043	1.037971	0.000045	0.999797	0.000043
55140.09779123	0.13563539	1.000505	0.000043	1.037796	0.000045	0.999631	0.000043
55140.11822378	0.14287616	1.000280	0.000043	1.037551	0.000045	0.999399	0.000043
55140.13865643	0.15011696	1.000078	0.000043	1.037327	0.000045	0.999190	0.000043
55140.15908887	0.15735770	0.999929	0.000043	1.037157	0.000045	0.999034	0.000043
55140.17952142	0.16459847	0.999875	0.000043	1.037088	0.000045	0.998974	0.000043
55140.19995407	0.17183928	0.999780	0.000043	1.036977	0.000045	0.998872	0.000043
55140.22038652	0.17908001	0.999604	0.000043	1.036786	0.000045	0.998689	0.000043
55140.24081906	0.18632078	0.999692	0.000043	1.036870	0.000045	0.998770	0.000043
55140.26125161	0.19356155	0.999469	0.000043	1.036630	0.000045	0.998540	0.000043
55140.28168416	0.20080232	0.999498	0.000043	1.036649	0.000045	0.998563	0.000043
55140.30211671	0.20804309	0.999654	0.000043	1.036799	0.000045	0.998712	0.000043
55140.32254925	0.21528386	0.999516	0.000043	1.036641	0.000045	0.998567	0.000043
55140.34298180	0.22252463	0.999579	0.000043	1.036696	0.000045	0.998623	0.000043
55140.36341435	0.22976540	0.999628	0.000043	1.036740	0.000045	0.998665	0.000043
55140.38384690	0.23700618	0.999610	0.000043	1.036718	0.000045	0.998640	0.000043
55140.40427944	0.24424694	0.999712	0.000043	1.036821	0.000045	0.998735	0.000043
55140.42471199	0.25148772	0.999537	0.000043	1.036633	0.000045	0.998553	0.000043
55140.44514454	0.25872849	0.999647	0.000043	1.036739	0.000045	0.998657	0.000043
55140.46557698	0.26596922	0.999722	0.000043	1.036805	0.000045	0.998725	0.000043
55140.48600963	0.27321003	0.999680	0.000043	1.036746	0.000045	0.998676	0.000043
55140.50644218	0.28045080	0.999794	0.000043	1.036852	0.000045	0.998783	0.000043
55140.52687463	0.28769153	0.999860	0.000043	1.036909	0.000045	0.998842	0.000043
55140.54730727	0.29493234	0.999921	0.000043	1.036963	0.000045	0.998896	0.000043
55140.56773972	0.30217307	0.999995	0.000043	1.037031	0.000045	0.998963	0.000043
55140.58817227	0.30941384	0.999986	0.000043	1.037010	0.000045	0.998947	0.000043
55140.60860481	0.31665461	1.000082	0.000043	1.037096	0.000045	0.999036	0.000043
55140.62903746	0.32389542	1.000233	0.000043	1.037240	0.000045	0.999180	0.000043
55140.64946991	0.33113616	1.000221	0.000043	1.037216	0.000045	0.999162	0.000043
55140.66990246	0.33837693	1.000485	0.000043	1.037485	0.000045	0.999418	0.000043
55140.69033510	0.34561773	1.000347	0.000043	1.037337	0.000045	0.999274	0.000043
55140.71076755	0.35285847	1.000499	0.000043	1.037494	0.000045	0.999419	0.000043
55140.73120010	0.36009924	1.000708	0.000043	1.037709	0.000045	0.999621	0.000043
55140.75163274	0.36734004	1.000567	0.000043	1.037552	0.000045	0.999473	0.000043
55140.77206519	0.37458078	1.000750	0.000043	1.037728	0.000045	0.999649	0.000043
55140.79249774	0.38182155	1.000884	0.000043	1.037849	0.000045	0.999776	0.000043
55140.81293018	0.38906228	1.000825	0.000043	1.037769	0.000045	0.999710	0.000043
55140.83336283	0.39630309	1.000899	0.000043	1.037834	0.000045	0.999778	0.000043
55140.85379538	0.40354386	1.000924	0.000043	1.037855	0.000045	0.999796	0.000043
55140.87422792	0.41078463	1.000918	0.000043	1.037846	0.000045	0.999783	0.000043
55140.89466047	0.41802540	1.000993	0.000043	1.037920	0.000045	0.999851	0.000043
55140.91509302	0.42526617	1.000946	0.000043	1.037862	0.000045	0.999797	0.000043
55140.93552556	0.43250694	1.001060	0.000043	1.037968	0.000045	0.999904	0.000043
55140.95595821	0.43974774	1.001150	0.000043	1.038046	0.000045	0.999988	0.000043
55140.97639066	0.44698848	1.001129	0.000043	1.038012	0.000045	0.999960	0.000043
55140.99682321	0.45422925	1.001256	0.000043	1.038134	0.000045	1.000080	0.000043
55141.01725565	0.46146998	1.001241	0.000043	1.038113	0.000045	1.000058	0.000043
55141.03768830	0.46871079	1.001296	0.000043	1.038163	0.000045	1.000106	0.000043
55141.05812085	0.47595156	1.001468	0.000043	1.038331	0.000045	1.000271	0.000043
55141.07855329	0.48319230	1.001497	0.000043	1.038346	0.000045	1.000294	0.000043
55141.09898594	0.49043310	1.001568	0.000043	1.038404	0.000045	1.000358	0.000043
55141.11941849	0.49767387	1.001558	0.000043	1.038378	0.000045	1.000341	0.000043
55141.13985103	-0.49508536	1.001695	0.000043	1.038509	0.000045	1.000471	0.000043
55141.16028358	-0.48784459	1.001735	0.000043	1.038542	0.000045	1.000504	0.000043
55141.18071613	-0.48060382	1.001831	0.000043	1.038640	0.000045	1.000594	0.000043
55141.20114867	-0.47336305	1.001760	0.000043	1.038562	0.000045	1.000516	0.000043
55141.22158112	-0.46612231	1.001846	0.000043	1.038646	0.000045	1.000595	0.000043
55141.24201376	-0.45888151	1.001884	0.000043	1.038677	0.000045	1.000626	0.000043
55141.26244631	-0.45164074	1.001869	0.000043	1.038649	0.000045	1.000605	0.000043
55141.28287876	-0.44440000	1.001926	0.000043	1.038695	0.000045	1.000655	0.000043
55141.30331140	-0.43715920	1.001822	0.000043	1.038573	0.000045	1.000544	0.000043
55141.32374395	-0.42991843	1.001919	0.000043	1.038661	0.000045	1.000634	0.000043
55141.34417640	-0.42267769	1.001872	0.000043	1.038600	0.000045	1.000581	0.000043
55141.38504159	-0.40819612	1.002025	0.000043	1.038732	0.000045	1.000720	0.000043
55141.40547404	-0.40095538	1.002126	0.000043	1.038821	0.000045	1.000814	0.000043
55141.42590658	-0.39371461	1.002003	0.000043	1.038675	0.000045	1.000685	0.000043
55141.44633923	-0.38647380	1.002170	0.000043	1.038835	0.000045	1.000845	0.000043
55141.46677168	-0.37923307	1.002028	0.000043	1.038674	0.000045	1.000697	0.000043
55141.48720422	-0.37199230	1.002241	0.000043	1.038887	0.000045	1.000903	0.000043
55141.50763687	-0.36475149	1.002256	0.000043	1.038896	0.000045	1.000911	0.000043
55141.52806932	-0.35751076	1.002305	0.000043	1.038942	0.000045	1.000953	0.000043
55141.54850186	-0.35026999	1.002351	0.000043	1.038984	0.000045	1.000992	0.000043
55141.56893451	-0.34302918	1.002355	0.000043	1.038981	0.000045	1.000990	0.000043
55141.58936695	-0.33578845	1.002339	0.000043	1.038959	0.000045	1.000967	0.000043
55141.60979950	-0.32854768	1.002319	0.000043	1.038936	0.000045	1.000941	0.000043
55141.63023195	-0.32130694	1.002336	0.000043	1.038953	0.000045	1.000951	0.000043
55141.65066459	-0.31406614	1.002215	0.000043	1.038826	0.000045	1.000823	0.000043
55141.67109714	-0.30682537	1.002218	0.000043	1.038828	0.000045	1.000820	0.000043
55141.69152969	-0.29958460	1.001975	0.000043	1.038571	0.000045	1.000571	0.000043
55141.71196223	-0.29234383	1.002054	0.000043	1.038646	0.000045	1.000643	0.000043
55141.73239478	-0.28510306	1.001819	0.000043	1.038393	0.000045	1.000402	0.000043
55141.75282732	-0.27786229	1.001817	0.000043	1.038384	0.000045	1.000393	0.000043
55141.77325987	-0.27062152	1.001691	0.000043	1.038248	0.000045	1.000261	0.000043
55141.79369242	-0.26338075	1.001641	0.000043	1.038193	0.000045	1.000204	0.000043
55141.81412496	-0.25613998	1.001626	0.000043	1.038174	0.000045	1.000182	0.000043
55141.83455741	-0.24889924	1.001564	0.000043	1.038104	0.000045	1.000114	0.000043
55141.85499006	-0.24165844	1.001512	0.000043	1.038042	0.000045	1.000055	0.000043
55141.87542260	-0.23441767	1.001361	0.000043	1.037872	0.000045	0.999898	0.000043
55141.89585505	-0.22717693	1.001303	0.000043	1.037796	0.000045	0.999834	0.000043
55141.91628769	-0.21993613	1.001061	0.000043	1.037525	0.000045	0.999585	0.000043
55141.93672024	-0.21269536	1.001041	0.000043	1.037485	0.000045	0.999559	0.000043
55141.95715269	-0.20545462	1.000837	0.000043	1.037253	0.000045	0.999349	0.000043
55141.97758533	-0.19821382	1.000792	0.000043	1.037190	0.000045	0.999297	0.000043
55141.99801788	-0.19097305	1.000539	0.000043	1.036913	0.000045	0.999038	0.000043
55142.01845042	-0.18373228	1.000420	0.000043	1.036781	0.000045	0.998913	0.000043
55142.03888287	-0.17649154	1.000122	0.000043	1.036464	0.000045	0.998609	0.000043
55142.05931552	-0.16925074	1.000034	0.000043	1.036369	0.000045	0.998514	0.000043
55142.07974806	-0.16200997	0.999739	0.000043	1.036059	0.000045	0.998213	0.000043
55142.10018051	-0.15476923	0.999672	0.000043	1.035984	0.000045	0.998140	0.000043
55142.12061315	-0.14752843	0.999475	0.000043	1.035769	0.000045	0.997937	0.000043
55142.14104570	-0.14028766	0.999348	0.000043	1.035625	0.000045	0.997803	0.000043
55142.16147815	-0.13304692	0.999227	0.000043	1.035483	0.000045	0.997676	0.000043
55142.18191079	-0.12580612	0.999214	0.000043	1.035455	0.000045	0.997657	0.000043
55142.20234334	-0.11856535	0.999120	0.000043	1.035341	0.000045	0.997556	0.000043
55142.22277578	-0.11132461	0.999231	0.000043	1.035446	0.000045	0.997661	0.000043
55142.24320833	-0.10408384	0.999043	0.000043	1.035241	0.000045	0.997467	0.000043
55142.26364098	-0.09684304	0.999292	0.000043	1.035492	0.000045	0.997709	0.000043
55142.28407342	-0.08960230	0.999493	0.000043	1.035695	0.000045	0.997903	0.000043
55142.30450597	-0.08236153	0.999717	0.000043	1.035919	0.000045	0.998120	0.000043
55142.32493861	-0.07512073	0.999976	0.000043	1.036177	0.000045	0.998372	0.000043
55142.34537116	-0.06787996	1.000291	0.000043	1.036491	0.000045	0.998680	0.000043
55142.36580361	-0.06063922	1.000623	0.000043	1.036820	0.000045	0.999005	0.000043
55142.38623625	-0.05339842	1.001164	0.000043	1.037367	0.000045	0.999539	0.000043
55142.40666880	-0.04615765	1.001467	0.000043	1.037668	0.000045	0.999835	0.000043
55142.42710124	-0.03891691	1.001940	0.000043	1.038147	0.000045	1.000301	0.000043
55142.44753379	-0.03167614	1.002437	0.000043	1.038656	0.000045	1.000791	0.000043
55142.46796634	-0.02443537	1.002872	0.000043	1.039102	0.000045	1.001219	0.000043
55142.48839888	-0.01719460	1.003407	0.000043	1.039654	0.000045	1.001746	0.000043
55142.50883143	-0.00995383	1.003809	0.000043	1.040067	0.000045	1.002141	0.000043
55142.52926397	-0.00271306	1.004197	0.000043	1.040463	0.000045	1.002522	0.000043
55142.54969652	0.00452771	1.004427	0.000043	1.040691	0.000045	1.002745	0.000043
55142.57012907	0.01176848	1.004632	0.000043	1.040889	0.000045	1.002944	0.000043
55142.59056161	0.01900925	1.004893	0.000043	1.041145	0.000045	1.003198	0.000043
55142.61099416	0.02625002	1.004964	0.000043	1.041201	0.000045	1.003262	0.000043
55142.63142670	0.03349079	1.004918	0.000043	1.041138	0.000045	1.003210	0.000043
55142.65185915	0.04073152	1.005055	0.000043	1.041268	0.000045	1.003340	0.000043
55142.67229180	0.04797233	1.004744	0.000043	1.040937	0.000045	1.003024	0.000043
55142.69272434	0.05521310	1.004690	0.000043	1.040877	0.000045	1.002963	0.000043
55142.71315679	0.06245383	1.004533	0.000043	1.040710	0.000045	1.002800	0.000043
55142.73358943	0.06969464	1.004234	0.000043	1.040395	0.000045	1.002495	0.000043
55142.75402198	0.07693541	1.004065	0.000043	1.040212	0.000045	1.002320	0.000043
55142.77445442	0.08417614	1.003918	0.000043	1.040048	0.000045	1.002167	0.000043
55142.79488707	0.09141695	1.003492	0.000043	1.039591	0.000045	1.001736	0.000043
55142.81531962	0.09865772	1.003371	0.000043	1.039449	0.000045	1.001609	0.000043
55142.83575216	0.10589849	1.003070	0.000043	1.039121	0.000045	1.001302	0.000043
55142.85618461	0.11313922	1.002738	0.000043	1.038762	0.000045	1.000964	0.000043
55142.87661725	0.12038003	1.002453	0.000043	1.038455	0.000045	1.000673	0.000043
55142.89704980	0.12762080	1.002348	0.000043	1.038338	0.000045	1.000562	0.000043
55142.91748225	0.13486153	1.001933	0.000043	1.037899	0.000045	1.000142	0.000043
55142.93791489	0.14210234	1.001908	0.000043	1.037864	0.000045	1.000111	0.000043
55142.95834744	0.14934311	1.001682	0.000043	1.037619	0.000045	0.999879	0.000043
55142.97877988	0.15658384	1.001476	0.000043	1.037393	0.000045	0.999667	0.000043
55142.99921253	0.16382465	1.001382	0.000043	1.037284	0.000045	0.999567	0.000043
55143.01964507	0.17106541	1.001130	0.000043	1.037008	0.000045	0.999309	0.000043
55143.04007752	0.17830615	1.001138	0.000043	1.037002	0.000045	0.999311	0.000043
55143.06051007	0.18554692	1.001095	0.000043	1.036942	0.000045	0.999262	0.000043
55143.08094271	0.19278773	1.000976	0.000043	1.036804	0.000045	0.999137	0.000043
55143.10137516	0.20002846	1.000995	0.000043	1.036811	0.000045	0.999149	0.000043
55143.12180770	0.20726923	1.001080	0.000043	1.036891	0.000045	0.999228	0.000043
55143.14224035	0.21451004	1.001046	0.000043	1.036852	0.000045	0.999188	0.000043
55143.16267290	0.22175081	1.001113	0.000043	1.036922	0.000045	0.999249	0.000043
55143.18310534	0.22899154	1.001008	0.000043	1.036812	0.000045	0.999138	0.000043
55143.20353799	0.23623235	1.000996	0.000043	1.036795	0.000045	0.999120	0.000043
55143.22397053	0.24347312	1.001169	0.000043	1.036968	0.000045	0.999286	0.000043
55143.24440298	0.25071385	1.001111	0.000043	1.036897	0.000045	0.999222	0.000043
55143.26483552	0.25795462	1.001157	0.000043	1.036931	0.000045	0.999262	0.000043
55143.28526817	0.26519543	1.001112	0.000043	1.036872	0.000045	0.999211	0.000043
55143.30570062	0.27243616	1.001077	0.000043	1.036827	0.000045	0.999170	0.000043
55143.32613316	0.27967693	1.001251	0.000043	1.037000	0.000045	0.999337	0.000043
55143.34656581	0.28691774	1.001307	0.000043	1.037053	0.000045	0.999387	0.000043
55143.36699825	0.29415847	1.001292	0.000043	1.037031	0.000045	0.999366	0.000043
55143.38743080	0.30139924	1.001485	0.000043	1.037226	0.000045	0.999552	0.000043
55143.40786345	0.30864005	1.001494	0.000043	1.037229	0.000045	0.999555	0.000043
55143.42829589	0.31588078	1.001567	0.000043	1.037297	0.000045	0.999622	0.000043
55143.44872844	0.32312155	1.001645	0.000043	1.037371	0.000045	0.999694	0.000043
55143.46916098	0.33036232	1.001728	0.000043	1.037451	0.000045	0.999771	0.000043
55143.48959353	0.33760309	1.001825	0.000043	1.037545	0.000045	0.999861	0.000043
55143.51002607	0.34484386	1.001865	0.000043	1.037582	0.000045	0.999895	0.000043
55143.53045862	0.35208463	1.001866	0.000043	1.037578	0.000045	0.999890	0.000043
55143.55089117	0.35932540	1.002095	0.000043	1.037812	0.000045	1.000113	0.000043
55143.57132371	0.36656617	1.002027	0.000043	1.037734	0.000045	1.000039	0.000043
55143.59175626	0.37380694	1.002069	0.000043	1.037771	0.000045	1.000075	0.000043
55143.61218880	0.38104771	1.002283	0.000043	1.037986	0.000045	1.000282	0.000043
55143.63262135	0.38828848	1.002185	0.000043	1.037873	0.000045	1.000178	0.000043
55143.65305379	0.39552921	1.002348	0.000043	1.038031	0.000045	1.000335	0.000043
55143.67348634	0.40276998	1.002351	0.000043	1.038022	0.000045	1.000332	0.000043
55143.69391899	0.41001079	1.002297	0.000043	1.037954	0.000045	1.000272	0.000043
55143.71435153	0.41725156	1.002369	0.000043	1.038017	0.000045	1.000338	0.000043
55143.73478398	0.42449229	1.002412	0.000043	1.038054	0.000045	1.000375	0.000043
55143.75521662	0.43173310	1.002447	0.000043	1.038084	0.000045	1.000404	0.000043
55143.77564917	0.43897387	1.002481	0.000043	1.038118	0.000045	1.000432	0.000043
55143.79608162	0.44621461	1.002479	0.000043	1.038116	0.000045	1.000424	0.000043
55143.81651426	0.45345541	1.002525	0.000043	1.038164	0.000045	1.000464	0.000043
55143.83694681	0.46069618	1.002645	0.000043	1.038288	0.000045	1.000578	0.000043
55143.85737925	0.46793691	1.002691	0.000043	1.038333	0.000045	1.000618	0.000043
55143.87781180	0.47517768	1.002782	0.000043	1.038422	0.000045	1.000703	0.000043
55143.89824444	0.48241849	1.002811	0.000043	1.038442	0.000045	1.000726	0.000043
55143.91867689	0.48965922	1.002872	0.000043	1.038497	0.000045	1.000781	0.000043
55143.93910944	0.49689999	1.002956	0.000043	1.038575	0.000045	1.000858	0.000043
55143.95954208	-0.49585920	1.003089	0.000043	1.038708	0.000045	1.000985	0.000043
55143.97997453	-0.48861847	1.003085	0.000043	1.038701	0.000045	1.000975	0.000043
55144.00040707	-0.48137770	1.002974	0.000043	1.038583	0.000045	1.000859	0.000043
55144.02083972	-0.47413689	1.003092	0.000043	1.038705	0.000045	1.000971	0.000043
55144.04127227	-0.46689612	1.003112	0.000043	1.038723	0.000045	1.000985	0.000043
55144.06170471	-0.45965539	1.003180	0.000043	1.038788	0.000045	1.001047	0.000043
55144.08213726	-0.45241462	1.003104	0.000043	1.038698	0.000045	1.000965	0.000043
55144.10256990	-0.44517381	1.003121	0.000043	1.038706	0.000045	1.000976	0.000043
55144.12300235	-0.43793308	1.003091	0.000043	1.038666	0.000045	1.000940	0.000043
55144.14343489	-0.43069231	1.003116	0.000043	1.038688	0.000045	1.000960	0.000043
55144.16386754	-0.42345150	1.003154	0.000043	1.038728	0.000045	1.000992	0.000043
55144.18429999	-0.41621077	1.003133	0.000043	1.038708	0.000045	1.000965	0.000043
55144.20473253	-0.40897000	1.003043	0.000043	1.038614	0.000045	1.000869	0.000043
55144.22516518	-0.40172919	1.003311	0.000043	1.038888	0.000045	1.001131	0.000043
55144.24559762	-0.39448846	1.003189	0.000043	1.038752	0.000045	1.001003	0.000043
55144.26603017	-0.38724769	1.003201	0.000043	1.038754	0.000045	1.001010	0.000043
55144.28646272	-0.38000692	1.003303	0.000043	1.038851	0.000045	1.001106	0.000043
55144.30689526	-0.37276615	1.003304	0.000043	1.038849	0.000045	1.001101	0.000043
55144.32732781	-0.36552538	1.003387	0.000043	1.038935	0.000045	1.001178	0.000043
55144.36819300	-0.35104380	1.003416	0.000043	1.038965	0.000045	1.001195	0.000043
55144.38862545	-0.34380307	1.003457	0.000043	1.039003	0.000045	1.001231	0.000043
55144.40905799	-0.33656230	1.003352	0.000043	1.038888	0.000045	1.001120	0.000043
55144.42949064	-0.32932149	1.003410	0.000043	1.038942	0.000045	1.001172	0.000043
55144.44992308	-0.32208076	1.003298	0.000043	1.038821	0.000045	1.001055	0.000043
55144.47035563	-0.31483999	1.003155	0.000043	1.038671	0.000045	1.000906	0.000043
55144.49078808	-0.30759925	1.003166	0.000043	1.038684	0.000045	1.000912	0.000043
55144.51122072	-0.30035845	1.003248	0.000043	1.038770	0.000045	1.000988	0.000043
55144.53165327	-0.29311768	1.003011	0.000043	1.038521	0.000045	1.000746	0.000043
55144.55208571	-0.28587694	1.002931	0.000043	1.038436	0.000045	1.000660	0.000043
55144.57251836	-0.27863614	1.002830	0.000043	1.038329	0.000045	1.000554	0.000043
55144.59295091	-0.27139537	1.002720	0.000043	1.038213	0.000045	1.000439	0.000043
55144.61338335	-0.26415463	1.002581	0.000043	1.038068	0.000045	1.000294	0.000043
